Ct OIII SII NII OII Ha Hb
11570 2.4606E+34 1.1801E+32 2.5106E+32 1.4643E+33 7.2639E+34 2.7301E+34
11571 1.9507E+34 6.9637E+33 1.0827E+33 1.3260E+34 2.1968E+34 7.8177E+33
11572 4.5094E+34 4.2105E+32 9.6139E+32 5.0937E+33 1.4889E+35 5.4823E+34
11573 5.9501E+34 8.1670E+32 1.9804E+33 9.6486E+33 2.1791E+35 7.9773E+34
11574 7.3121E+34 1.4683E+33 3.7852E+33 1.6653E+34 3.0394E+35 1.1087E+35
11575 8.1722E+34 2.1969E+33 5.9001E+33 2.3769E+34 3.7907E+35 1.3800E+35
11576 8.8975E+34 3.4050E+33 9.4477E+33 3.4000E+34 4.7619E+35 1.7301E+35
11577 9.1974E+34 4.5277E+33 1.2620E+34 4.1921E+34 5.4736E+35 1.9859E+35
11578 9.3631E+34 6.2304E+33 1.6920E+34 5.1424E+34 6.3329E+35 2.2937E+35
11579 9.3992E+34 8.2750E+33 2.1061E+34 5.9517E+34 7.1544E+35 2.5861E+35
11580 8.4421E+33 3.6177E+33 1.0724E+34 1.0590E+34 2.4446E+34 8.7774E+33
11581 2.9668E+33 5.6675E+31 1.6542E+32 3.4718E+32 2.3621E+33 8.6432E+32
11582 4.6962E+33 1.6264E+32 5.3876E+32 9.7507E+32 4.4292E+33 1.6089E+33
11583 6.0322E+33 3.2696E+32 1.1809E+33 1.8768E+33 6.7697E+33 2.4524E+33
11584 7.0561E+33 5.7152E+32 2.1844E+33 3.0839E+33 9.4843E+33 3.4307E+33
11585 7.5899E+33 8.0529E+32 3.1438E+33 4.1170E+33 1.1610E+34 4.1967E+33
11586 6.9239E+35 1.5432E+35 1.3484E+34 2.8051E+35 7.2140E+35 2.5290E+35
11587 7.9809E+33 1.1082E+33 4.3439E+33 5.3141E+33 1.3930E+34 5.0323E+33
11588 7.3840E+34 4.3818E+32 2.8776E+31 5.7502E+32 6.9725E+34 2.4461E+34
11589 8.2677E+33 1.5721E+33 6.0351E+33 6.8954E+33 1.6834E+34 6.0768E+33
11590 3.0051E+34 6.4301E+34 6.0383E+35 4.3221E+34 6.6833E+35 2.3224E+35
11591 1.4334E+35 1.7982E+33 1.1789E+32 2.0840E+33 1.3666E+35 4.7840E+34
11592 8.3778E+33 1.9986E+33 7.4094E+33 8.1167E+33 1.9021E+34 6.8623E+33
11593 6.0302E+33 1.5868E+32 1.5251E+33 1.2929E+32 6.4235E+34 2.2425E+34
11594 2.2207E+35 4.4868E+33 3.0968E+32 5.1348E+33 2.1413E+35 7.5091E+34
11595 8.4347E+33 2.6959E+33 9.2712E+33 9.6651E+33 2.1910E+34 7.8946E+33
11596 1.1013E+34 6.3573E+32 6.4902E+33 4.9949E+32 1.3071E+35 4.5302E+34
11597 2.8766E+35 7.7279E+33 5.6277E+32 9.0978E+33 2.7778E+35 9.7555E+34
11598 1.5655E+34 1.4613E+33 1.6029E+34 1.2105E+33 1.8930E+35 6.5557E+34
11599 3.6115E+35 1.2589E+34 9.7767E+32 1.5705E+34 3.4602E+35 1.2170E+35
11600 2.1149E+34 3.1993E+33 3.7887E+34 2.8518E+33 2.5709E+35 8.9080E+34
11601 4.5597E+35 2.1304E+34 1.8040E+33 2.9594E+34 4.2812E+35 1.5082E+35
11602 1.1137E+33 5.3933E+32 1.6939E+32 2.0836E+33 2.5579E+34 9.1626E+33
11603 2.6206E+34 6.4777E+33 8.1290E+34 6.0047E+33 3.2920E+35 1.1418E+35
11604 5.3280E+35 3.1441E+34 2.8631E+33 4.8914E+34 4.9105E+35 1.7319E+35
11605 5.0323E+32 1.0061E+31 4.1124E+30 1.1241E+32 2.3260E+33 8.6863E+32
11606 2.9223E+34 1.1715E+34 1.4979E+35 1.0690E+34 3.9851E+35 1.3837E+35
11607 6.1970E+35 5.0270E+34 4.9771E+33 9.2038E+34 5.6480E+35 1.9948E+35
11608 3.0021E+34 1.8616E+34 2.3333E+35 1.6073E+34 4.6138E+35 1.6032E+35
11609 7.9043E+32 3.6211E+31 1.6209E+31 3.5521E+32 4.9810E+33 1.8223E+33
11610 6.8205E+35 8.7217E+34 8.9877E+33 1.8551E+35 6.4371E+35 2.2761E+35
11611 3.0051E+34 2.8080E+34 3.3469E+35 2.2488E+34 5.3184E+35 1.8494E+35
11612 9.3526E+32 7.0281E+31 3.2162E+31 6.1121E+32 7.4925E+33 2.7257E+33
11613 3.0051E+34 3.8889E+34 4.3436E+35 2.9583E+34 5.8971E+35 2.0518E+35
11614 1.0195E+33 1.1295E+32 5.1167E+31 8.7376E+32 1.0052E+34 3.6463E+33
11615 1.0611E+33 1.5389E+32 6.8061E+31 1.0850E+33 1.2160E+34 4.4041E+33
11616 1.0200E+36 7.5317E+34 6.6106E+34 2.1519E+35 7.7317E+35 2.7629E+35
11617 1.4689E+35 4.5365E+32 2.4307E+32 1.3261E+33 7.4655E+34 2.7303E+34
11618 1.0930E+33 2.1897E+32 9.2178E+31 1.3624E+33 1.5069E+34 5.4479E+33
11619 2.8690E+35 1.7342E+33 9.7804E+32 4.7002E+33 1.4864E+35 5.3997E+34
11620 4.0536E+35 3.4961E+33 2.0993E+33 9.4931E+33 2.1509E+35 7.8013E+34
11621 5.0125E+33 1.2135E+33 6.3122E+32 4.1532E+33 2.5285E+34 9.0129E+33
11622 5.4041E+35 6.3779E+33 4.1553E+33 1.7909E+34 2.9406E+35 1.0656E+35
11623 6.5539E+35 9.7540E+33 6.8733E+33 2.8740E+34 3.6360E+35 1.3170E+35
11624 1.1035E+33 2.6514E+32 1.0739E+32 1.5264E+33 1.6898E+34 6.1033E+33
11625 7.9473E+35 1.5596E+34 1.2299E+34 4.9832E+34 4.5310E+35 1.6403E+35
11626 8.8666E+35 2.1452E+34 1.8565E+34 7.3507E+34 5.2003E+35 1.8814E+35
11627 9.7513E+35 3.1726E+34 3.0917E+34 1.1798E+35 6.0604E+35 2.1895E+35
11628 1.6086E+33 2.0052E+31 9.3187E+30 1.2115E+32 2.2449E+33 8.2581E+32
11629 1.0139E+36 4.5578E+34 4.7253E+34 1.7166E+35 6.8522E+35 2.4695E+35
11630 1.1113E+33 3.4408E+32 1.3021E+32 1.7583E+33 1.9718E+34 7.1106E+33
11631 2.7748E+33 6.7266E+31 3.6550E+31 4.1793E+32 4.6641E+33 1.6963E+33
11632 1.1135E+33 4.4347E+32 1.5397E+32 1.9769E+33 2.2906E+34 8.2422E+33
11633 3.5320E+33 1.2670E+32 7.5490E+31 7.8531E+32 6.9176E+33 2.5074E+33
11634 4.2181E+33 2.2718E+32 1.4617E+32 1.3676E+33 9.9650E+33 3.6032E+33
11635 4.5352E+33 3.1204E+32 2.0696E+32 1.8162E+33 1.2129E+34 4.3799E+33
11636 4.7673E+33 4.2057E+32 2.8283E+32 2.3309E+33 1.4544E+34 5.2452E+33
11637 6.3039E+34 3.6905E+33 7.1626E+33 1.9158E+34 7.9846E+35 2.8524E+35
11638 4.9240E+33 5.7270E+32 3.8150E+32 2.9450E+33 1.7458E+34 6.2854E+33
11639 1.4900E+34 4.9503E+31 7.2135E+31 3.7997E+32 7.6747E+34 2.8352E+34
11640 2.6665E+34 1.6342E+32 2.5005E+32 1.2422E+33 1.5596E+35 5.6947E+34
11641 3.4926E+34 2.9481E+32 4.7722E+32 2.2582E+33 2.2230E+35 8.0889E+34
11642 4.3511E+34 4.9897E+32 8.6760E+32 3.8615E+33 3.0384E+35 1.1028E+35
11643 4.9299E+34 7.0079E+32 1.2916E+33 5.4532E+33 3.6987E+35 1.3403E+35
11644 5.5681E+34 1.0476E+33 2.0934E+33 8.1418E+33 4.6255E+35 1.6728E+35
11645 4.9792E+33 6.9871E+32 4.5413E+32 3.3624E+33 1.9557E+34 7.0311E+33
11646 5.9879E+34 1.4713E+33 3.1610E+33 1.1223E+34 5.5227E+35 1.9933E+35
11647 6.1769E+34 1.8641E+33 4.1733E+33 1.3743E+34 6.1934E+35 2.2316E+35
11648 6.2871E+34 2.5267E+33 5.7110E+33 1.6988E+34 7.0721E+35 2.5414E+35
11649 4.3081E+33 3.0730E+33 5.0702E+32 9.7726E+33 2.5517E+34 9.1372E+33
11650 5.0088E+33 9.0600E+32 5.5306E+32 3.8722E+33 2.2522E+34 8.0758E+33
11651 1.7777E+33 4.4855E+31 9.2869E+30 4.0029E+32 2.2833E+33 8.3897E+32
11652 2.8758E+33 1.6126E+32 3.7055E+31 1.2843E+33 4.6919E+33 1.7025E+33
11653 3.4907E+33 3.2509E+32 7.7297E+31 2.3132E+33 7.0754E+33 2.5598E+33
11654 3.8501E+33 5.2718E+32 1.2528E+32 3.3752E+33 9.4134E+33 3.4015E+33
11655 6.4434E+35 4.3581E+34 4.2893E+35 1.4161E+35 7.6799E+35 2.7613E+35
11656 1.6667E+33 3.1222E+32 5.0482E+32 1.0355E+33 2.5234E+34 8.9488E+33
11657 4.1219E+33 8.7045E+32 2.0004E+32 4.8519E+33 1.2621E+34 4.5562E+33
11658 5.8907E+33 1.1445E+33 1.0209E+34 3.3918E+33 2.4796E+34 8.8346E+33
11659 1.7650E+33 1.8996E+31 1.4491E+32 8.3097E+31 2.3536E+33 8.5895E+32
11660 3.0594E+33 6.0696E+31 5.4517E+32 2.8307E+32 4.7867E+33 1.7370E+33
11661 1.0369E+35 3.0586E+32 2.1088E+33 1.1429E+33 7.3130E+34 2.6752E+34
11662 3.9380E+33 1.1116E+32 1.1049E+33 5.3641E+32 6.9833E+33 2.5289E+33
11663 4.7297E+33 1.8763E+32 2.0370E+33 9.2236E+32 9.6760E+33 3.4980E+33
11664 5.1567E+33 2.5596E+32 2.9096E+33 1.2579E+33 1.1706E+34 4.2273E+33
11665 5.4967E+33 3.4619E+32 4.0651E+33 1.6753E+33 1.4028E+34 5.0591E+33
11666 5.7205E+33 4.5952E+32 5.4529E+33 2.1454E+33 1.6523E+34 5.9497E+33
11667 5.8429E+33 6.0898E+32 7.0816E+33 2.6571E+33 1.9280E+34 6.9281E+33
11668 5.3816E+32 5.6668E+30 7.9283E+30 3.0018E+31 2.3025E+33 8.3822E+32
11669 5.8842E+33 7.8984E+32 8.6652E+33 3.0986E+33 2.1975E+34 7.8748E+33
11670 1.1316E+36 1.3952E+35 1.1164E+35 2.8459E+35 7.3149E+35 2.6006E+35
11671 1.3850E+35 5.5708E+32 2.4605E+32 9.0266E+32 6.8585E+34 2.4895E+34
11672 2.6096E+35 2.0611E+33 9.5828E+32 2.9470E+33 1.3736E+35 4.9375E+34
11673 3.8363E+35 4.6293E+33 2.3042E+33 6.4500E+33 2.1049E+35 7.5477E+34
11674 5.1587E+35 8.6658E+33 4.6903E+33 1.2405E+34 2.8921E+35 1.0362E+35
11675 6.2706E+35 1.3200E+34 7.7195E+33 1.9915E+34 3.5313E+35 1.2652E+35
11676 7.7091E+35 2.1009E+34 1.3730E+34 3.5105E+34 4.3171E+35 1.5470E+35
11677 9.0441E+35 3.1248E+34 2.2993E+34 5.9538E+34 5.0192E+35 1.7992E+35
11678 4.2272E+33 1.1878E+33 2.6144E+32 5.9717E+33 1.5077E+34 5.4396E+33
11679 1.0363E+36 4.8008E+34 4.0705E+34 1.0889E+35 5.7654E+35 2.0674E+35
11680 1.1161E+36 7.4510E+34 7.0042E+34 1.9318E+35 6.4776E+35 2.3218E+35
11681 2.0602E+34 7.5831E+33 3.7356E+33 1.6027E+34 2.3646E+34 8.4614E+33
11682 2.0277E+35 1.1637E+33 8.3837E+33 4.1309E+33 1.5020E+35 5.4681E+34
11683 9.2424E+32 1.8621E+31 3.0671E+31 1.0395E+32 4.8539E+33 1.7537E+33
11684 2.8580E+35 1.2705E+35 3.2958E+35 1.2838E+35 6.2634E+35 2.1622E+35
11685 1.9210E+34 8.6635E+31 1.7843E+32 3.5596E+31 5.7854E+34 1.9658E+34
11686 3.0238E+34 3.6955E+32 6.6313E+32 1.0231E+32 1.1916E+35 4.0630E+34
11687 4.2703E+34 9.6160E+32 1.7092E+33 2.3904E+32 1.8831E+35 6.4414E+34
11688 5.4628E+34 1.7412E+33 3.2030E+33 4.4871E+32 2.4214E+35 8.2999E+34
11689 7.5139E+34 3.4105E+33 6.7800E+33 1.0316E+33 3.0857E+35 1.0602E+35
11690 1.0459E+35 6.3260E+33 1.3978E+34 2.4639E+33 3.7118E+35 1.2782E+35
11691 1.4619E+35 1.1465E+34 2.8801E+34 6.1347E+33 4.3047E+35 1.4855E+35
11692 2.1344E+35 2.3872E+34 7.1136E+34 1.9797E+34 4.9971E+35 1.7288E+35
11693 4.2725E+33 1.4796E+33 3.1208E+32 6.8528E+33 1.7058E+34 6.1511E+33
11694 2.6588E+35 4.5611E+34 1.5017E+35 5.1959E+34 5.5549E+35 1.9253E+35
11695 4.5916E+33 7.1596E+31 3.2899E+31 1.6591E+32 2.2690E+33 8.2079E+32
11696 5.3324E+31 7.0118E+33 1.6090E+34 7.6771E+33 2.8788E+34 1.0085E+34
11697 2.8612E+35 2.3529E+33 1.7996E+34 8.4222E+33 2.2087E+35 8.0282E+34
11698 5.1684E+31 1.0144E+32 7.7291E+32 4.7315E+32 2.6725E+33 9.8878E+32
11699 1.1706E+33 3.3968E+31 6.1690E+31 1.9342E+32 7.1283E+33 2.5694E+33
11700 5.3316E+31 4.5817E+32 2.2330E+33 1.1713E+33 5.6348E+33 2.0106E+33
11701 5.3324E+31 8.5965E+32 3.4843E+33 1.7372E+33 8.0301E+33 2.8461E+33
11702 5.3324E+31 1.3657E+33 4.8586E+33 2.3453E+33 1.0618E+34 3.7535E+33
11703 5.3324E+31 2.0982E+33 6.6508E+33 3.1315E+33 1.3939E+34 4.9219E+33
11704 4.3000E+33 1.9282E+33 3.8060E+32 7.9946E+33 1.9742E+34 7.1128E+33
11705 5.3324E+31 2.8113E+33 8.2659E+33 3.8471E+33 1.6842E+34 5.9449E+33
11706 5.3324E+31 3.5020E+33 9.7476E+33 4.5197E+33 1.9392E+34 6.8445E+33
11707 8.0768E+33 2.2442E+32 1.1691E+32 5.4821E+32 4.4067E+33 1.5869E+33
11708 3.6184E+35 3.8881E+33 3.1699E+34 1.4280E+34 2.8951E+35 1.0515E+35
11709 5.3324E+31 4.4998E+33 1.1781E+34 5.4911E+33 2.2613E+34 7.9813E+33
11710 5.3324E+31 5.6726E+33 1.4021E+34 6.6584E+33 2.5671E+34 9.0586E+33
11711 1.3420E+33 5.1310E+31 9.9566E+31 2.9276E+32 9.2790E+33 3.3397E+33
11712 4.3075E+33 2.4922E+33 4.5361E+32 9.1274E+33 2.2740E+34 8.1816E+33
11713 4.3777E+35 6.0204E+33 5.2857E+34 2.2989E+34 3.6343E+35 1.3190E+35
11714 1.1696E+34 5.0602E+32 2.9457E+32 1.3240E+33 7.0459E+33 2.5336E+33
11715 1.4910E+33 7.6771E+31 1.5747E+32 4.3096E+32 1.1975E+34 4.3036E+33
11716 5.2151E+35 9.5125E+33 9.2280E+34 3.8519E+34 4.5457E+35 1.6485E+35
11717 1.9288E+35 9.1535E+33 4.8664E+33 3.4298E+34 8.0187E+35 2.8412E+35
11718 1.3967E+34 7.8290E+32 4.8394E+32 2.1446E+33 8.9841E+33 3.2294E+33
11719 4.2513E+34 1.0086E+32 3.6804E+31 4.8731E+32 7.7681E+34 2.8295E+34
11720 7.1845E+34 3.0417E+32 1.1543E+32 1.4110E+33 1.4746E+35 5.3443E+34
11721 1.5793E+33 1.0469E+32 2.2060E+32 5.6852E+32 1.4514E+34 5.2083E+33
11722 9.9613E+34 6.1926E+32 2.5047E+32 2.8899E+33 2.2389E+35 8.0950E+34
11723 1.2820E+35 1.1149E+33 4.9136E+32 5.3529E+33 3.1484E+35 1.1361E+35
11724 5.7692E+35 1.3229E+34 1.3964E+35 5.6259E+34 5.2733E+35 1.9111E+35
11725 1.4895E+35 1.6489E+33 7.8713E+32 8.1752E+33 3.9222E+35 1.4129E+35
11726 1.6630E+35 2.3107E+33 1.2031E+33 1.1863E+34 4.7015E+35 1.6906E+35
11727 1.6370E+34 1.2320E+33 8.0398E+32 3.5443E+33 1.1427E+34 4.1071E+33
11728 1.7874E+35 3.0671E+33 1.7362E+33 1.6200E+34 5.4261E+35 1.9474E+35
11729 1.8852E+35 4.2572E+33 2.6390E+33 2.2745E+34 6.3142E+35 2.2598E+35
11730 1.5244E+34 7.4112E+33 1.2040E+33 1.8328E+34 2.3639E+34 8.4695E+33
11731 1.6324E+33 1.3887E+32 2.9341E+32 7.1425E+32 1.7200E+34 6.1621E+33
11732 1.9234E+35 5.8430E+33 3.7328E+33 2.9531E+34 7.1580E+35 2.5529E+35
11733 4.1827E+33 8.0436E+31 1.2031E+31 3.1141E+32 2.3231E+33 8.4227E+32
11734 6.1926E+35 1.8535E+34 2.1245E+35 8.1817E+34 6.0497E+35 2.1902E+35
11735 6.9211E+33 2.3385E+32 3.9776E+31 9.2431E+32 4.3224E+33 1.5588E+33
11736 9.8030E+33 5.4673E+32 1.0462E+32 2.1884E+33 7.0499E+33 2.5375E+33
11737 1.1629E+34 9.0442E+32 1.8478E+32 3.6142E+33 9.3251E+33 3.3546E+33
11738 1.8066E+34 1.7529E+33 1.1771E+33 5.2061E+33 1.3621E+34 4.8960E+33
11739 1.2764E+34 1.2615E+33 2.6700E+32 4.9956E+33 1.1142E+34 4.0076E+33
11740 1.3755E+34 1.7637E+33 3.8206E+32 6.8502E+33 1.3226E+34 4.7568E+33
11741 1.4715E+34 2.7807E+33 6.0159E+32 1.0248E+34 1.6432E+34 5.9096E+33
11742 1.5042E+34 3.6495E+33 7.6838E+32 1.2751E+34 1.8513E+34 6.6574E+33
11743 1.6568E+33 1.7758E+32 3.6615E+32 8.4728E+32 1.9813E+34 7.0841E+33
11744 6.4084E+35 2.6586E+34 3.1616E+35 1.1498E+35 6.8614E+35 2.4797E+35
11745 1.5208E+34 4.9223E+33 9.7404E+32 1.5714E+34 2.0885E+34 7.5061E+33
11746 1.9376E+34 2.4746E+33 1.6742E+33 7.4678E+33 1.5984E+34 5.7457E+33
11747 1.6654E+33 2.2453E+32 4.3759E+32 9.6215E+32 2.2466E+34 8.0117E+33
11748 2.0233E+34 3.5576E+33 2.3448E+33 1.0561E+34 1.8652E+34 6.7039E+33
11749 2.0536E+34 4.8038E+33 2.9822E+33 1.3432E+34 2.0930E+34 7.5178E+33
11750 8.9644E+35 1.1553E+35 1.2300E+34 3.8999E+35 6.9760E+35 2.5006E+35
11751 5.4721E+33 1.0585E+34 2.7908E+33 1.5298E+34 2.3016E+34 8.1706E+33
11752 1.3844E+35 6.3533E+32 4.8241E+31 2.4765E+33 6.7646E+34 2.4556E+34
11753 2.4952E+35 2.0715E+33 1.6216E+32 7.6780E+33 1.3025E+35 4.6965E+34
11754 3.6475E+35 4.5403E+33 3.7812E+32 1.6818E+34 2.0075E+35 7.2221E+34
11755 4.6900E+35 7.8139E+33 6.9570E+32 2.9592E+34 2.6736E+35 9.6109E+34
11756 5.7844E+35 1.2680E+34 1.2219E+33 4.9974E+34 3.3937E+35 1.2196E+35
11757 6.8365E+35 1.9509E+34 2.0506E+33 8.1066E+34 4.1148E+35 1.4788E+35
11758 7.7465E+35 2.8790E+34 3.3053E+33 1.2652E+35 4.8019E+35 1.7262E+35
11759 8.4689E+35 4.2579E+34 5.3123E+33 1.9559E+35 5.4944E+35 1.9757E+35
11760 8.8758E+35 6.4608E+34 8.3760E+33 2.9234E+35 6.1990E+35 2.2289E+35
11761 1.6824E+33 8.2785E+31 2.4273E+31 2.6548E+32 2.1735E+33 7.7887E+32
11762 3.0038E+33 3.2331E+32 1.0838E+32 9.6486E+32 4.5255E+33 1.6094E+33
11763 8.3174E+33 2.7014E+33 1.4566E+33 9.2699E+33 2.4691E+34 8.8531E+33
11764 2.8122E+33 4.2493E+31 2.1771E+31 2.9464E+32 2.2189E+33 8.1595E+32
11765 4.8268E+33 1.4639E+32 8.7498E+31 1.0080E+33 4.6897E+33 1.7082E+33
11766 6.1481E+33 2.9068E+32 1.8988E+32 1.9335E+33 7.1597E+33 2.6001E+33
11767 7.0638E+33 4.8098E+32 3.3149E+32 3.0405E+33 9.7515E+33 3.5354E+33
11768 3.8722E+33 6.8137E+32 2.4438E+32 1.8992E+33 6.7402E+33 2.3935E+33
11769 7.5933E+33 6.8225E+32 4.8106E+32 4.0863E+33 1.2036E+34 4.3587E+33
11770 7.8666E+33 8.5658E+32 6.0663E+32 4.9001E+33 1.3762E+34 4.9800E+33
11771 8.1766E+33 1.2599E+33 8.7404E+32 6.4991E+33 1.7141E+34 6.1928E+33
11772 8.2644E+33 1.5545E+33 1.0449E+33 7.4428E+33 1.9214E+34 6.9339E+33
11773 8.3088E+33 1.9773E+33 1.2512E+33 8.4887E+33 2.1762E+34 7.8395E+33
11774 4.4502E+33 1.1414E+33 4.2230E+32 2.9767E+33 8.8313E+33 3.1349E+33
11775 4.8583E+33 1.7412E+33 6.4913E+32 4.2405E+33 1.0944E+34 3.8848E+33
11776 5.1552E+33 2.5902E+33 9.5161E+32 5.8372E+33 1.3275E+34 4.7129E+33
11777 5.3229E+33 3.5895E+33 1.2768E+33 7.5161E+33 1.5416E+34 5.4744E+33
11778 5.4304E+33 5.2019E+33 1.7376E+33 9.9077E+33 1.8042E+34 6.4094E+33
11779 5.4672E+33 7.3881E+33 2.2600E+33 1.2696E+34 2.0595E+34 7.3191E+33
11780 7.9549E+33 8.6817E+33 1.3781E+34 1.2868E+34 2.2858E+34 8.1163E+33
11781 2.0093E+33 5.8835E+31 9.2931E+31 1.4969E+32 2.1425E+33 7.6645E+32
11782 3.6494E+33 2.1919E+32 3.9843E+32 5.4734E+32 4.4990E+33 1.5989E+33
11783 4.8919E+33 4.5955E+32 9.1430E+32 1.1363E+33 6.7222E+33 2.3856E+33
11784 5.7993E+33 7.6085E+32 1.6016E+33 1.8552E+33 8.7359E+33 3.0991E+33
11785 6.6322E+33 1.2404E+33 2.7199E+33 2.9487E+33 1.1127E+34 3.9475E+33
11786 7.1632E+33 1.7922E+33 3.9848E+33 4.1305E+33 1.3212E+34 4.6879E+33
11787 7.5443E+33 2.5330E+33 5.5906E+33 5.5981E+33 1.5365E+34 5.4536E+33
11788 7.8351E+33 3.9063E+33 8.2221E+33 8.0069E+33 1.8220E+34 6.4702E+33
11789 7.9311E+33 5.4769E+33 1.0692E+34 1.0303E+34 2.0426E+34 7.2567E+33
11790 1.3541E+35 5.8567E+34 6.1728E+35 6.8177E+34 6.5302E+35 2.2908E+35
11791 2.4604E+34 1.9966E+32 1.5856E+33 3.1665E+32 5.8896E+34 2.0917E+34
11792 3.9877E+34 6.7623E+32 5.3853E+33 8.7980E+32 1.2429E+35 4.3691E+34
11793 5.3877E+34 1.4653E+33 1.2301E+34 1.7857E+33 1.9220E+35 6.7347E+34
11794 6.8393E+34 2.6954E+33 2.4329E+34 3.3149E+33 2.5899E+35 9.0656E+34
11795 8.1553E+34 4.2417E+33 4.1096E+34 5.4533E+33 3.1403E+35 1.0991E+35
11796 9.9418E+34 7.3049E+33 7.8217E+34 1.0172E+34 3.8429E+35 1.3454E+35
11797 1.1542E+35 1.1902E+34 1.4011E+35 1.7824E+34 4.5002E+35 1.5764E+35
11798 1.2849E+35 1.9995E+34 2.5467E+35 3.1061E+34 5.2157E+35 1.8284E+35
11799 1.3432E+35 3.2512E+34 4.1506E+35 4.8300E+34 5.8721E+35 2.0600E+35
11800 9.1884E+34 2.6298E+34 3.4999E+35 1.3364E+35 8.1442E+35 2.9293E+35
11801 3.1364E+34 2.4663E+32 3.8480E+33 3.9383E+33 7.4885E+34 2.7941E+34
11802 2.2613E+35 1.4271E+34 2.7728E+34 7.1285E+34 7.9669E+35 2.8509E+35
11803 4.7379E+34 1.5513E+32 2.2164E+32 1.1251E+33 7.2504E+34 2.6844E+34
11804 8.7653E+34 5.3646E+32 8.0931E+32 3.8331E+33 1.4754E+35 5.3976E+34
11805 5.6623E+34 9.6469E+32 1.6426E+34 1.3869E+34 1.5531E+35 5.6852E+34
11806 1.2447E+35 1.1393E+33 1.8523E+33 8.2249E+33 2.2923E+35 8.3516E+34
11807 6.2356E+35 1.6650E+35 2.3008E+35 2.3168E+35 6.7259E+35 2.3511E+35
11808 1.5541E+35 1.9292E+33 3.3798E+33 1.4100E+34 3.1083E+35 1.1299E+35
11809 7.3391E+34 2.1141E+33 3.8013E+34 2.7148E+34 2.3800E+35 8.6672E+34
11810 5.4142E+34 2.5815E+32 2.1886E+32 1.9944E+32 6.2129E+34 2.1681E+34
11811 1.7632E+35 2.7111E+33 5.0402E+33 1.9961E+34 3.7644E+35 1.3665E+35
11812 1.0054E+35 1.1374E+33 9.0844E+32 6.8993E+32 1.2652E+35 4.4063E+34
11813 1.9946E+35 4.0595E+33 8.1835E+33 2.9937E+34 4.6804E+35 1.6959E+35
11814 1.4881E+35 2.7457E+33 2.2536E+33 1.5778E+33 1.9450E+35 6.7812E+34
11815 8.3535E+34 3.6702E+33 6.7652E+34 4.1842E+34 3.1884E+35 1.1586E+35
11816 2.1122E+35 5.2161E+33 1.1083E+34 3.8123E+34 5.3191E+35 1.9247E+35
11817 2.0538E+35 5.4782E+33 4.8021E+33 3.2507E+33 2.6806E+35 9.3595E+34
11818 2.2173E+35 7.3041E+33 1.6439E+34 5.1257E+34 6.2398E+35 2.2529E+35
11819 2.5786E+35 8.7732E+33 8.2711E+33 5.6213E+33 3.2728E+35 1.1441E+35
11820 2.2551E+35 9.8042E+33 2.2161E+34 6.3040E+34 7.0653E+35 2.5445E+35
11821 3.3410E+35 1.4885E+34 1.5717E+34 1.1119E+34 3.9902E+35 1.3970E+35
11822 8.8465E+34 5.3295E+33 9.8346E+34 5.4711E+34 3.8519E+35 1.3981E+35
11823 4.1538E+35 2.3516E+34 2.8163E+34 2.1387E+34 4.6168E+35 1.6185E+35
11824 5.1727E+35 3.9973E+34 5.6508E+34 4.8407E+34 5.3042E+35 1.8623E+35
11825 9.1617E+34 8.6419E+33 1.5460E+35 7.4939E+34 4.8431E+35 1.7558E+35
11826 5.9989E+35 7.1142E+34 1.1570E+35 1.1390E+35 5.9626E+35 2.0964E+35
11827 6.3735E+35 3.3526E+34 1.8204E+34 1.2085E+35 7.8454E+35 2.7994E+35
11828 9.1879E+34 1.1629E+34 2.0014E+35 8.9536E+34 5.5551E+35 2.0125E+35
11829 1.1511E+35 2.6234E+32 9.6367E+31 1.1802E+33 6.9143E+34 2.5373E+34
11830 9.1884E+34 1.5446E+34 2.5124E+35 1.0541E+35 6.3586E+35 2.3018E+35
11831 2.1767E+35 9.7849E+32 3.7921E+32 4.1467E+33 1.4419E+35 5.2592E+34
11832 5.3099E+33 8.1809E+33 1.1789E+34 1.2003E+34 2.4018E+34 8.5270E+33
11833 1.8650E+33 8.8210E+31 1.5178E+32 2.9403E+32 2.3346E+33 8.3619E+32
11834 2.9880E+33 2.7133E+32 5.1573E+32 8.4421E+32 4.3441E+33 1.5465E+33
11835 3.8086E+33 5.5533E+32 1.1144E+33 1.6040E+33 6.4861E+33 2.3059E+33
11836 4.5284E+33 1.0931E+33 2.2452E+33 2.8476E+33 9.4385E+33 3.3542E+33
11837 4.8336E+33 1.5572E+33 3.1759E+33 3.7862E+33 1.1421E+34 4.0588E+33
11838 9.1884E+34 2.0289E+34 3.0481E+35 1.2185E+35 7.2176E+35 2.6097E+35
11839 5.0534E+33 2.1693E+33 4.3218E+33 4.8959E+33 1.3568E+34 4.8222E+33
11840 5.2317E+33 3.3393E+33 6.2689E+33 6.7477E+33 1.6752E+34 5.9556E+33
11841 5.2808E+33 4.2320E+33 7.5728E+33 8.0020E+33 1.8649E+34 6.6310E+33
11842 5.3067E+33 5.8486E+33 9.6303E+33 1.0033E+34 2.1332E+34 7.5870E+33
11843 3.0658E+35 2.0236E+33 8.3926E+32 8.6209E+33 2.1801E+35 7.9327E+34
