Ct OIII SII NII OII Ha Hb
2219 8.2646E+33 1.4168E+33 4.0480E+33 1.0838E+34 1.0563E+35 3.8306E+34
2220 6.2897E+33 2.2627E+31 1.2255E+32 8.2568E+32 1.4711E+35 5.3801E+34
2221 8.8045E+33 1.4359E+33 3.6006E+33 3.9931E+33 5.3613E+34 1.9071E+34
2222 1.0962E+34 2.0417E+33 5.5229E+33 1.0498E+34 8.6754E+34 3.1237E+34
2223 2.9599E+33 4.6130E+32 1.1820E+35 1.8538E+33 8.6668E+34 3.1052E+34
2224 2.1618E+33 3.1938E+32 7.9821E+34 7.1798E+32 5.2504E+34 1.8599E+34
2225 5.6097E+33 7.1960E+32 5.9733E+34 2.6084E+33 6.1833E+34 2.2086E+34
2226 8.0348E+33 1.4004E+33 1.2532E+34 1.0451E+34 1.0611E+35 3.8468E+34
2227 3.1941E+33 5.0147E+32 3.8958E+34 8.8539E+32 3.9251E+34 1.3853E+34
2228 1.4986E+34 3.9918E+31 1.9672E+33 1.5266E+33 1.0602E+35 3.8807E+34
2229 5.9551E+33 2.1979E+31 1.1801E+34 7.7770E+32 1.4715E+35 5.3814E+34
2230 6.2182E+33 1.1179E+33 2.7202E+34 2.4773E+33 5.3660E+34 1.9020E+34
2231 5.6767E+33 8.7706E+32 7.6553E+34 5.3190E+33 9.5256E+34 3.4407E+34
2232 1.0372E+34 1.8599E+33 1.5839E+34 9.2070E+33 8.4473E+34 3.0391E+34
2233 6.3380E+33 3.4207E+31 2.1313E+32 1.1341E+33 1.8184E+35 6.6456E+34
2234 8.8092E+33 1.8352E+33 4.4859E+33 4.7964E+33 6.2748E+34 2.2315E+34
2235 1.4526E+34 3.9313E+31 6.0981E+33 1.4783E+33 1.0603E+35 3.8806E+34
2236 1.0962E+34 2.4556E+33 6.4288E+33 1.2189E+34 9.6296E+34 3.4676E+34
2237 2.9599E+33 5.8597E+32 1.4285E+35 2.1957E+33 9.9928E+34 3.5800E+34
2238 2.1643E+33 4.0995E+32 9.8205E+34 8.2220E+32 6.4531E+34 2.2835E+34
2239 5.6098E+33 9.5897E+32 7.6238E+34 3.1473E+33 7.5839E+34 2.7073E+34
2240 9.8949E+32 2.4953E+32 5.9452E+34 2.3647E+32 3.8768E+34 1.3566E+34
2241 3.3124E+33 7.2565E+32 5.3917E+34 1.1136E+33 5.3178E+34 1.8744E+34
2242 1.3392E+34 3.8670E+31 1.8775E+34 1.3741E+33 1.0831E+35 3.9613E+34
2243 5.0692E+34 2.5843E+32 3.5212E+34 5.1712E+33 1.1478E+35 4.1568E+34
2244 1.7514E+34 6.9240E+31 3.7041E+33 2.3509E+33 1.4930E+35 5.4582E+34
2245 5.6208E+34 4.1774E+32 6.1231E+34 7.2999E+33 1.5669E+35 5.6679E+34
2246 5.6280E+34 5.9057E+32 9.3323E+34 9.1539E+33 1.9252E+35 6.9576E+34
2247 5.9971E+33 3.2195E+31 1.9631E+34 1.0345E+33 1.7970E+35 6.5674E+34
2248 3.3124E+34 1.1641E+32 1.7315E+34 3.5092E+33 1.1466E+35 4.1835E+34
2249 5.6280E+34 7.1413E+32 1.1476E+35 1.0409E+34 2.1551E+35 7.7856E+34
2250 1.0372E+34 2.4195E+33 1.9665E+34 1.1381E+34 9.8067E+34 3.5286E+34
2251 8.8092E+33 2.5713E+33 6.0310E+33 6.2631E+33 7.7626E+34 2.7604E+34
2252 6.2217E+33 1.4083E+33 3.3239E+34 2.8857E+33 6.3293E+34 2.2423E+34
2253 5.6767E+33 1.1216E+33 9.1941E+34 6.3588E+33 1.0808E+35 3.9035E+34
2254 6.3380E+33 4.5903E+31 2.9905E+32 1.4162E+33 2.1300E+35 7.7794E+34
2255 3.5599E+34 1.2006E+32 5.6944E+33 3.7858E+33 1.1407E+35 4.1647E+34
2256 1.6923E+34 6.7762E+31 1.1391E+34 2.2560E+33 1.4914E+35 5.4518E+34
2257 3.6365E+34 1.2055E+32 1.8117E+33 3.8609E+33 1.1343E+35 4.1424E+34
2258 2.9599E+33 7.3528E+32 1.6866E+35 2.6038E+33 1.1110E+35 3.9808E+34
2259 1.0962E+34 3.0877E+33 7.6497E+33 1.4598E+34 1.0795E+35 3.8879E+34
2260 2.1643E+33 4.8953E+32 1.1363E+35 9.1203E+32 7.4197E+34 2.6241E+34
2261 5.6098E+33 1.2165E+33 9.2839E+34 3.7237E+33 8.8661E+34 3.1643E+34
2262 1.0117E+33 3.5369E+32 8.0107E+34 2.8952E+32 5.2971E+34 1.8509E+34
2263 2.5376E+34 9.0545E+31 4.0946E+34 2.4897E+33 1.0323E+35 3.7601E+34
2264 7.2394E+34 6.0029E+32 7.5161E+33 7.6294E+33 1.2160E+35 4.3681E+34
2265 7.9552E+34 1.0445E+33 1.4517E+34 1.1984E+34 1.6676E+35 5.9879E+34
2266 6.3056E+34 3.0236E+32 1.3318E+33 6.7665E+33 1.1882E+35 4.3120E+34
2267 7.9557E+34 1.4063E+33 2.0929E+34 1.5219E+34 1.9450E+35 6.9837E+34
2268 7.4197E+34 6.0626E+32 2.4007E+33 7.8342E+33 1.2123E+35 4.3558E+34
2269 6.7062E+34 5.8285E+32 2.3112E+34 7.0276E+33 1.2300E+35 4.4146E+34
2270 3.3147E+33 9.3327E+32 6.6570E+34 1.2903E+33 6.5062E+34 2.2912E+34
2271 1.5244E+34 6.2813E+31 3.2674E+34 1.9755E+33 1.4783E+35 5.4005E+34
2272 8.1995E+34 1.0807E+33 4.7927E+33 1.2692E+34 1.6751E+35 6.0174E+34
2273 7.2483E+34 9.3731E+32 4.0220E+34 1.0093E+34 1.6384E+35 5.8765E+34
2274 8.1998E+34 1.5723E+33 7.5722E+33 1.7360E+34 2.0247E+35 7.2736E+34
2275 7.2505E+34 1.3297E+33 6.0980E+34 1.2972E+34 1.9941E+35 7.1489E+34
2276 1.7598E+34 1.0136E+32 6.1969E+33 3.1615E+33 1.8132E+35 6.6251E+34
2277 6.2217E+33 1.7078E+33 3.9220E+34 3.3043E+33 7.2349E+34 2.5624E+34
2278 3.6876E+34 1.8428E+32 2.9564E+34 4.9544E+33 1.5226E+35 5.5497E+34
2279 5.9971E+33 4.2049E+31 2.6810E+34 1.2623E+33 2.0773E+35 7.5878E+34
2280 1.0372E+34 2.9856E+33 2.3032E+34 1.3431E+34 1.0864E+35 3.9096E+34
2281 6.3380E+33 6.0629E+31 3.9428E+32 1.7253E+33 2.4857E+35 9.0716E+34
2282 5.1900E+34 4.7996E+32 5.9854E+34 5.0802E+33 1.1811E+35 4.2292E+34
2283 8.8092E+33 3.2078E+33 7.2824E+33 7.5332E+33 8.8514E+34 3.1479E+34
2284 4.0084E+34 1.9845E+32 1.0297E+34 5.5988E+33 1.5401E+35 5.6180E+34
2285 5.5545E+34 7.3421E+32 9.6757E+34 6.7337E+33 1.5921E+35 5.6930E+34
2286 1.7004E+34 9.9423E+31 1.9030E+34 3.0206E+33 1.8197E+35 6.6477E+34
2287 5.5607E+34 1.0150E+33 1.3910E+35 8.0640E+33 1.9796E+35 7.0697E+34
2288 4.1189E+34 2.0182E+32 3.3288E+33 5.7967E+33 1.5399E+35 5.6189E+34
2289 2.1643E+33 6.1214E+32 1.3613E+35 1.0500E+33 8.7272E+34 3.0852E+34
2290 5.6098E+33 1.4466E+33 1.0668E+35 4.2437E+33 9.8115E+34 3.5018E+34
2291 1.0121E+33 4.4482E+32 9.6340E+34 3.2829E+32 6.4634E+34 2.2563E+34
2292 2.9247E+34 1.5428E+32 7.4714E+34 3.6224E+33 1.4942E+35 5.4325E+34
2293 7.0437E+34 5.2149E+32 2.5794E+33 1.0554E+34 1.6180E+35 5.8693E+34
2294 3.3148E+33 1.1276E+33 7.7872E+34 1.4541E+33 7.5096E+34 2.6434E+34
2295 1.5330E+34 9.3623E+31 5.4833E+34 2.6184E+33 1.8413E+35 6.7212E+34
2296 1.7598E+34 1.3500E+32 8.6388E+33 3.9379E+33 2.1133E+35 7.7179E+34
2297 3.6967E+34 2.5848E+32 4.6076E+34 6.3491E+33 1.8272E+35 6.6564E+34
2298 8.8092E+33 4.1033E+33 8.9128E+33 9.3426E+33 1.0088E+35 3.5887E+34
2299 6.2217E+33 2.3925E+33 5.2033E+34 4.2695E+33 8.9765E+34 3.1788E+34
2300 2.6861E+34 2.9714E+32 1.1718E+35 2.2922E+33 1.0698E+35 3.8092E+34
2301 2.8317E+34 4.5756E+32 1.9008E+35 2.8825E+33 1.5734E+35 5.5858E+34
2302 5.9971E+33 5.6687E+31 3.6270E+34 1.5609E+33 2.4525E+35 8.9521E+34
2303 2.8336E+34 5.9910E+32 2.4951E+35 3.2163E+33 1.9715E+35 6.9858E+34
2304 4.0141E+34 2.8095E+32 1.6433E+34 7.3776E+33 1.8385E+35 6.7042E+34
2305 1.7004E+34 1.3286E+32 2.6558E+34 3.7591E+33 2.1284E+35 7.7718E+34
2306 2.1643E+33 7.8010E+32 1.6454E+35 1.2434E+33 1.0142E+35 3.5848E+34
2307 4.1251E+34 2.8511E+32 5.3230E+33 7.6748E+33 1.8304E+35 6.6768E+34
2308 5.6098E+33 1.8598E+33 1.2884E+35 5.1815E+33 1.1065E+35 3.9499E+34
2309 1.0121E+33 5.3941E+32 1.1241E+35 3.6801E+32 7.5619E+34 2.6384E+34
2310 2.9373E+34 2.1296E+32 1.1077E+35 4.3820E+33 1.8287E+35 6.6407E+34
2311 3.3148E+33 1.4281E+33 9.4406E+34 1.7100E+33 8.8436E+34 3.1120E+34
2312 7.0443E+34 7.1059E+32 3.8734E+33 1.3723E+34 1.8866E+35 6.8435E+34
2313 1.5330E+34 1.2666E+32 7.6953E+34 3.2507E+33 2.1817E+35 7.9595E+34
2314 5.9421E+34 2.9411E+32 1.2893E+34 6.3348E+33 1.1922E+35 4.3236E+34
2315 6.2217E+33 3.0299E+33 6.2929E+34 5.1984E+33 1.0206E+35 3.6148E+34
2316 8.8092E+33 5.2513E+33 1.0749E+34 1.1658E+34 1.1223E+35 3.9940E+34
2317 3.6967E+34 3.4246E+32 6.3521E+34 7.8232E+33 2.1342E+35 7.7720E+34
2318 4.0141E+34 3.8312E+32 2.3421E+34 9.4055E+33 2.1681E+35 7.9037E+34
2319 1.7004E+34 1.7553E+32 3.5085E+34 4.5932E+33 2.4814E+35 9.0553E+34
2320 2.1643E+33 9.7880E+32 1.9411E+35 1.4791E+33 1.1298E+35 3.9940E+34
2321 4.1251E+34 3.8748E+32 7.5793E+33 9.7948E+33 2.1507E+35 7.8425E+34
2322 1.0121E+33 6.7522E+32 1.3421E+35 4.2538E+32 8.9220E+34 3.1117E+34
2323 2.9373E+34 2.7305E+32 1.4557E+35 5.1068E+33 2.1345E+35 7.7450E+34
2324 5.1269E+30 1.4443E+31 2.8738E+31 3.9804E+31 1.1589E+35 4.1751E+34
2325 7.0443E+34 9.9394E+32 5.6450E+33 1.8127E+34 2.2442E+35 8.1406E+34
2326 5.1286E+30 1.4441E+31 9.0869E+31 3.9799E+31 1.1589E+35 4.1752E+34
2327 5.0710E+30 1.4370E+31 2.8535E+33 3.9374E+31 1.1581E+35 4.1728E+34
2328 3.3148E+33 1.8367E+33 1.1511E+35 2.0711E+33 1.0247E+35 3.6058E+34
2329 4.0687E+30 3.3940E+30 8.6802E+32 1.3410E+31 3.5530E+34 1.2892E+34
2330 4.8351E+30 5.3989E+30 1.3183E+33 2.0080E+31 5.3913E+34 1.9540E+34
2331 5.0043E+30 6.8424E+30 1.6196E+33 2.4456E+31 6.6187E+34 2.3975E+34
2332 5.0521E+30 8.1772E+30 1.8878E+33 2.8282E+31 7.7155E+34 2.7932E+34
2333 5.0694E+30 1.0366E+31 2.3069E+33 3.4035E+31 9.5014E+34 3.4358E+34
2334 5.0709E+30 1.1901E+31 2.5773E+33 3.7406E+31 1.0722E+35 3.8724E+34
2335 5.0710E+30 1.3372E+31 2.7886E+33 3.9227E+31 1.1508E+35 4.1499E+34
2336 6.2217E+33 3.8736E+33 7.5651E+34 6.4666E+33 1.1331E+35 4.0145E+34
2337 6.5699E+34 4.8290E+32 2.3260E+34 9.3135E+33 1.5976E+35 5.7901E+34
2338 3.4484E+34 2.0593E+32 8.6590E+34 3.3084E+33 1.1304E+35 4.0766E+34
2339 5.1219E+30 1.4436E+31 2.8720E+32 3.9765E+31 1.1588E+35 4.1750E+34
2340 1.0121E+33 8.4740E+32 1.5973E+35 5.0046E+32 1.0277E+35 3.5840E+34
2341 5.1090E+30 1.4422E+31 9.0670E+32 3.9665E+31 1.1584E+35 4.1735E+34
2342 3.3148E+33 2.3426E+33 1.3769E+35 2.5435E+33 1.1409E+35 4.0159E+34
2343 3.7181E+34 3.0797E+32 1.3557E+35 4.2051E+33 1.5398E+35 5.5414E+34
2344 6.5721E+34 7.0688E+32 3.7697E+34 1.2538E+34 1.9538E+35 7.0789E+34
2345 1.0121E+33 1.1079E+33 1.9339E+35 6.2009E+32 1.1623E+35 4.0543E+34
2346 2.9480E+34 6.4975E+32 7.7786E+34 2.9088E+33 1.1912E+35 4.2059E+34
2347 3.0061E+34 9.7639E+32 1.2158E+35 3.6604E+33 1.6385E+35 5.7751E+34
2348 3.0062E+34 1.3003E+33 1.6144E+35 4.1924E+33 2.0385E+35 7.1751E+34
2349 4.7815E+31 1.4003E+32 2.7496E+32 3.7137E+32 1.1555E+35 4.1668E+34
2350 1.5944E+31 4.5338E+31 8.9916E+31 1.2379E+32 1.1578E+35 4.1724E+34
2351 5.0373E+34 9.9800E+32 1.1337E+34 5.9522E+33 1.2813E+35 4.5446E+34
2352 1.5776E+31 4.5122E+31 2.8238E+33 1.2247E+32 1.1573E+35 4.1711E+34
2353 1.5895E+31 4.5271E+31 8.9733E+32 1.2340E+32 1.1577E+35 4.1721E+34
2354 5.2602E+34 1.0236E+33 3.6605E+33 6.2792E+33 1.2796E+35 4.5403E+34
2355 1.2799E+31 1.0712E+31 2.7356E+31 4.2161E+31 3.5570E+34 1.2907E+34
2356 3.8590E+31 3.3300E+31 8.3984E+31 1.2667E+32 3.5952E+34 1.3053E+34
2357 1.5203E+31 1.7029E+31 4.1523E+31 6.3098E+31 5.3943E+34 1.9553E+34
2358 4.5790E+31 5.3598E+31 1.2882E+32 1.9145E+32 5.5118E+34 1.9989E+34
2359 1.2678E+31 1.0676E+31 8.6006E+32 4.1736E+31 3.5644E+34 1.2936E+34
2360 1.5735E+31 2.1588E+31 5.1030E+31 7.6871E+31 6.6238E+34 2.3995E+34
2361 4.7296E+31 6.8671E+31 1.5980E+32 2.3542E+32 6.8216E+34 2.4724E+34
2362 1.2763E+31 1.0701E+31 2.7310E+32 4.2036E+31 3.5591E+34 1.2916E+34
2363 1.5045E+31 1.6950E+31 1.3039E+33 6.2389E+31 5.3994E+34 1.9574E+34
2364 1.5885E+31 2.5814E+31 5.9510E+31 8.8945E+31 7.7246E+34 2.7967E+34
2365 4.7709E+31 8.4875E+31 1.9174E+32 2.7985E+32 8.1833E+34 2.9639E+34
2366 1.5156E+31 1.7006E+31 4.1438E+32 6.2889E+31 5.3958E+34 1.9559E+34
2367 1.5570E+31 2.1499E+31 1.6032E+33 7.6046E+31 6.6322E+34 2.4029E+34
2368 6.5721E+34 8.8256E+32 4.8145E+34 1.4911E+34 2.2028E+35 7.9801E+34
2369 1.5932E+31 4.5322E+31 2.8421E+32 1.2370E+32 1.1578E+35 4.1723E+34
2370 1.5939E+31 3.2697E+31 7.2677E+31 1.0699E+32 9.5041E+34 3.4371E+34
2371 3.7264E+34 4.1117E+32 1.8733E+35 4.8202E+33 1.9085E+35 6.8556E+34
2372 4.7794E+31 9.8857E+31 2.1818E+32 3.1542E+32 9.3470E+34 3.3828E+34
2373 1.5686E+31 2.1562E+31 5.0932E+32 7.6628E+31 6.6262E+34 2.4005E+34
2374 1.5719E+31 2.5732E+31 1.8713E+33 8.8070E+31 7.7413E+34 2.8031E+34
2375 1.5944E+31 3.7543E+31 8.1204E+31 1.1760E+32 1.0724E+35 3.8734E+34
2376 4.7814E+31 1.1529E+32 2.4717E+32 3.5146E+32 1.0676E+35 3.8587E+34
2377 1.5836E+31 2.5790E+31 5.9412E+32 8.8686E+31 7.7302E+34 2.7989E+34
2378 1.5771E+31 3.2548E+31 2.2828E+33 1.0585E+32 9.5096E+34 3.4395E+34
2379 1.5944E+31 4.2241E+31 8.7925E+31 1.2335E+32 1.1510E+35 4.1508E+34
2380 4.7815E+31 1.3045E+32 2.6885E+32 3.7005E+32 1.1488E+35 4.1456E+34
2381 1.5889E+31 3.2655E+31 7.2535E+32 1.0665E+32 9.5066E+34 3.4382E+34
2382 4.7348E+31 1.3933E+32 2.7315E+33 3.6765E+32 1.1551E+35 4.1656E+34
2383 1.5776E+31 3.7520E+31 2.5586E+33 1.1664E+32 1.0761E+35 3.8873E+34
2384 1.5894E+31 3.7488E+31 8.1038E+32 1.1723E+32 1.0723E+35 3.8735E+34
2385 1.5776E+31 4.2004E+31 2.7604E+33 1.2203E+32 1.1503E+35 4.1489E+34
2386 1.5895E+31 4.2119E+31 8.7683E+32 1.2294E+32 1.1505E+35 4.1493E+34
2387 3.8250E+31 3.3195E+31 8.3528E+32 1.2547E+32 3.6024E+34 1.3081E+34
2388 4.1084E+30 3.4055E+30 8.7319E+30 1.3549E+31 3.5456E+34 1.2863E+34
2389 4.5349E+31 5.3374E+31 1.2800E+33 1.8947E+32 5.5178E+34 2.0013E+34
2390 5.2113E+34 1.6149E+33 1.9704E+34 8.5754E+33 1.6950E+35 6.0094E+34
2391 4.6837E+31 6.8413E+31 1.5885E+33 2.3309E+32 6.8310E+34 2.4760E+34
2392 1.5407E+31 4.4568E+31 8.7898E+33 1.1958E+32 1.1560E+35 4.1678E+34
2393 4.7243E+31 8.4559E+31 1.9062E+33 2.7714E+32 8.1936E+34 2.9679E+34
2394 5.4639E+34 1.7189E+33 6.6712E+33 9.4542E+33 1.7111E+35 6.0698E+34
2395 4.7327E+31 9.8435E+31 2.1682E+33 3.1229E+32 9.3524E+34 3.3851E+34
2396 4.7347E+31 1.1558E+32 2.4692E+33 3.4945E+32 1.0737E+35 3.8810E+34
2397 4.1101E+30 3.4052E+30 2.7613E+31 1.3550E+31 3.5448E+34 1.2860E+34
2398 4.7348E+31 1.3002E+32 2.6731E+33 3.6642E+32 1.1486E+35 4.1454E+34
2399 4.1048E+30 3.4045E+30 8.7272E+31 1.3536E+31 3.5462E+34 1.2866E+34
2400 4.7703E+31 1.3987E+32 8.6817E+32 3.7050E+32 1.1555E+35 4.1666E+34
2401 4.8883E+30 5.4272E+30 1.3284E+31 2.0322E+31 5.3881E+34 1.9525E+34
2402 4.0961E+30 3.4019E+30 2.7562E+32 1.3505E+31 3.5479E+34 1.2872E+34
2403 5.4639E+34 2.3947E+33 9.7149E+33 1.2091E+34 2.0476E+35 7.2621E+34
2404 4.8888E+30 5.4207E+30 4.1963E+31 2.0302E+31 5.3828E+34 1.9507E+34
2405 5.2114E+34 2.2741E+33 2.8898E+34 1.0895E+34 2.0584E+35 7.2952E+34
2406 1.2814E+32 4.0969E+32 2.4705E+33 9.9241E+32 1.1520E+35 4.1591E+34
2407 4.8836E+30 5.4248E+30 1.3275E+32 2.0301E+31 5.3885E+34 1.9527E+34
2408 4.3508E+34 8.4812E+32 3.0662E+34 4.7222E+33 1.2149E+35 4.3044E+34
2409 1.0490E+32 9.9486E+31 7.6346E+32 3.3958E+32 3.7212E+34 1.3520E+34
2410 4.6243E+31 1.3770E+32 8.5053E+33 3.5905E+32 1.1544E+35 4.1642E+34
2411 1.2291E+32 1.5758E+32 1.1541E+33 5.0611E+32 5.6220E+34 2.0403E+34
2412 1.2577E+32 1.8401E+32 1.3219E+33 5.7688E+32 6.4239E+34 2.3305E+34
2413 1.2753E+32 2.2669E+32 1.5844E+33 6.8669E+32 7.6702E+34 2.7812E+34
2414 1.2808E+32 2.8890E+32 1.9515E+33 8.3672E+32 9.4182E+34 3.4118E+34
2415 1.2813E+32 3.3948E+32 2.2276E+33 9.4065E+32 1.0753E+35 3.8904E+34
2416 1.2814E+32 3.8211E+32 2.4156E+33 9.8868E+32 1.1454E+35 4.1384E+34
2417 5.0593E+30 6.8748E+30 1.6312E+31 2.4738E+31 6.6125E+34 2.3949E+34
2418 4.8710E+30 5.4166E+30 4.1894E+32 2.0240E+31 5.3878E+34 1.9525E+34
2419 5.0605E+30 6.8671E+30 5.1535E+31 2.4714E+31 6.6067E+34 2.3928E+34
2420 1.2790E+31 1.0709E+31 8.6473E+31 4.2130E+31 3.5575E+34 1.2909E+34
2421 5.0544E+30 6.8721E+30 1.6302E+32 2.4713E+31 6.6132E+34 2.3951E+34
2422 4.5127E+34 1.3828E+33 5.3188E+34 6.6437E+33 1.6683E+35 5.9048E+34
2423 5.0416E+30 6.8626E+30 5.1455E+32 2.4642E+31 6.6129E+34 2.3951E+34
2424 5.1077E+30 8.2079E+30 1.8996E+31 2.8581E+31 7.7026E+34 2.7881E+34
2425 1.2409E+31 1.0595E+31 2.6843E+33 4.0796E+31 3.5813E+34 1.3001E+34
2426 5.1091E+30 8.1950E+30 5.9991E+31 2.8544E+31 7.6928E+34 2.7846E+34
2427 1.5192E+31 1.7024E+31 1.3124E+32 6.3047E+31 5.3947E+34 1.9554E+34
2428 5.1027E+30 8.2054E+30 1.8986E+32 2.8555E+31 7.7040E+34 2.7887E+34
2429 4.2901E+31 1.3255E+32 2.5619E+34 3.3323E+32 1.1532E+35 4.1622E+34
2430 4.5129E+34 1.8757E+33 7.3997E+34 7.9819E+33 2.0260E+35 7.1657E+34
2431 5.0898E+30 8.1957E+30 5.9937E+32 2.8479E+31 7.7047E+34 2.7890E+34
2432 5.1248E+30 1.0247E+31 2.2918E+31 3.3996E+31 9.3607E+34 3.3848E+34
2433 5.1265E+30 1.0235E+31 7.2402E+31 3.3964E+31 9.3518E+34 3.3817E+34
2434 1.4695E+31 1.6774E+31 4.0588E+33 6.0826E+31 5.4112E+34 1.9621E+34
2435 3.8508E+31 3.3276E+31 2.6523E+32 1.2638E+32 3.5970E+34 1.3060E+34
2436 1.2905E+32 4.1122E+32 7.8493E+32 9.9963E+32 1.1520E+35 4.1592E+34
2437 1.5723E+31 2.1582E+31 1.6130E+32 7.6812E+31 6.6244E+34 2.3998E+34
2438 1.2528E+32 4.0489E+32 7.6969E+33 9.7000E+32 1.1518E+35 4.1587E+34
2439 5.1198E+30 1.0243E+31 2.2904E+32 3.3962E+31 9.3612E+34 3.3850E+34
2440 3.7441E+31 3.2940E+31 2.6068E+33 1.2263E+32 3.6199E+34 1.3146E+34
2441 5.1268E+30 1.1898E+31 2.5852E+31 3.7699E+31 1.0678E+35 3.8562E+34
2442 5.1074E+30 1.0400E+31 7.3299E+32 3.4292E+31 9.4984E+34 3.4344E+34
2443 5.1285E+30 1.1893E+31 8.1718E+31 3.7685E+31 1.0674E+35 3.8549E+34
2444 4.5684E+31 5.3544E+31 4.0674E+32 1.9098E+32 5.5133E+34 1.9995E+34
2445 1.5207E+31 2.1303E+31 4.9968E+33 7.4242E+31 6.6526E+34 2.4109E+34
2446 1.1674E+32 3.9000E+32 2.3214E+34 9.0194E+32 1.1514E+35 4.1579E+34
2447 1.1452E+34 3.5868E+32 1.5419E+35 9.7656E+32 1.1949E+35 4.1850E+34
2448 1.5873E+31 2.5808E+31 1.8811E+32 8.8882E+31 7.7256E+34 2.7972E+34
2449 2.6639E+32 1.0509E+33 5.9151E+33 2.0184E+33 1.1540E+35 4.1645E+34
2450 2.1822E+32 2.5115E+32 1.7704E+33 6.5493E+32 3.8260E+34 1.3870E+34
2451 2.5214E+32 3.7670E+32 2.5542E+33 9.3236E+32 5.5267E+34 2.0015E+34
2452 4.4300E+31 5.2822E+31 3.9849E+33 1.8473E+32 5.5314E+34 2.0065E+34
2453 2.6177E+32 4.7672E+32 3.1453E+33 1.1415E+33 6.7639E+34 2.4486E+34
2454 5.1217E+30 1.1894E+31 2.5836E+32 3.7663E+31 1.0678E+35 3.8563E+34
2455 2.6522E+32 5.9122E+32 3.8013E+33 1.3746E+33 8.0860E+34 2.9262E+34
2456 2.6625E+32 7.3779E+32 4.6142E+33 1.6638E+33 9.6463E+34 3.4894E+34
2457 2.6639E+32 8.7229E+32 5.3136E+33 1.9002E+33 1.0885E+35 3.9349E+34
2458 5.1269E+30 1.3456E+31 2.8099E+31 3.9663E+31 1.1519E+35 4.1532E+34
2459 2.6639E+32 9.8958E+32 5.8027E+33 2.0114E+33 1.1484E+35 4.1471E+34
2460 5.1286E+30 1.3454E+31 8.8848E+31 3.9657E+31 1.1519E+35 4.1532E+34
2461 5.1089E+30 1.1938E+31 8.1876E+32 3.7681E+31 1.0720E+35 3.8712E+34
2462 4.7185E+31 6.8609E+31 5.0460E+32 2.3486E+32 6.8239E+34 2.4733E+34
2463 1.5352E+31 2.5573E+31 5.8480E+33 8.6215E+31 7.7820E+34 2.8186E+34
2464 1.1486E+34 5.0979E+32 2.1805E+35 1.1372E+33 1.6485E+35 5.7606E+34
2465 2.7120E+32 1.0616E+33 1.8939E+33 2.0574E+33 1.1538E+35 4.1642E+34
2466 1.5927E+31 3.2687E+31 2.2972E+32 1.0691E+32 9.5044E+34 3.4373E+34
2467 3.9804E+32 2.1649E+33 1.0956E+34 2.7338E+33 1.1662E+35 4.1858E+34
2468 1.0558E+32 9.9728E+31 2.4240E+32 3.4198E+32 3.7157E+34 1.3499E+34
2469 4.5745E+31 6.7711E+31 4.9461E+33 2.2733E+32 6.8478E+34 2.4826E+34
2470 3.4978E+31 3.2131E+31 7.9028E+33 1.1395E+32 3.6783E+34 1.3363E+34
2471 3.3535E+32 5.4866E+32 3.4029E+33 8.9245E+32 4.2020E+34 1.5121E+34
2472 5.1219E+30 1.3449E+31 2.8081E+32 3.9623E+31 1.1519E+35 4.1531E+34
2473 3.7148E+32 7.3697E+32 4.4516E+33 1.1553E+33 5.5103E+34 1.9815E+34
2474 3.9110E+32 9.9590E+32 5.8266E+33 1.5019E+33 7.1538E+34 2.5713E+34
2475 3.9620E+32 1.2346E+33 7.0534E+33 1.8166E+33 8.5262E+34 3.0640E+34
2476 3.9775E+32 1.5171E+33 8.4661E+33 2.1892E+33 9.9523E+34 3.5762E+34
2477 3.9802E+32 1.8129E+33 9.8613E+33 2.5532E+33 1.1116E+35 3.9940E+34
2478 4.7596E+31 8.4799E+31 6.0549E+32 2.7920E+32 8.1858E+34 2.9648E+34
2479 3.9804E+32 2.0762E+33 1.0832E+34 2.7273E+33 1.1613E+35 4.1708E+34
2480 5.1090E+30 1.3440E+31 8.8680E+32 3.9528E+31 1.1516E+35 4.1520E+34
2481 9.4304E+31 3.4903E+32 6.3620E+34 7.2175E+32 1.1519E+35 4.1589E+34
2482 1.5401E+31 3.2035E+31 7.0781E+33 1.0291E+32 9.4729E+34 3.4274E+34
2483 1.1811E+32 7.2983E+30 3.0358E+31 5.9036E+31 1.1310E+35 4.1198E+34
2484 1.3071E+32 1.1052E+31 4.3296E+31 8.1427E+31 1.5649E+35 5.6954E+34
2485 3.6190E+32 2.0387E+33 3.2234E+34 2.4420E+33 1.1679E+35 4.1886E+34
2486 2.5214E+32 1.0185E+33 1.7998E+34 1.9016E+33 1.1547E+35 4.1661E+34
2487 1.1756E+32 7.2883E+30 9.5754E+32 5.8765E+31 1.1317E+35 4.1227E+34
2488 1.3004E+32 1.1028E+31 1.3645E+33 8.0990E+31 1.5651E+35 5.6964E+34
2489 1.5932E+31 3.7531E+31 2.5667E+32 1.1752E+32 1.0724E+35 3.8735E+34
2490 3.0622E+32 5.2263E+32 1.0112E+34 8.0261E+32 4.2470E+34 1.5268E+34
2491 3.3822E+32 6.9920E+32 1.3180E+34 1.0350E+33 5.5521E+34 1.9947E+34
2492 3.5581E+32 9.4699E+32 1.7287E+34 1.3477E+33 7.2272E+34 2.5953E+34
